#PROTEIN	GENE ID
VPU	2783
VPU	6181
VPU	4628
VPU	4629
VPU	6175
VPU	378
VPU	8773
VPU	6205
VPU	498
VPU	6154
VPU	4904
VPU	3848
VPU	2316
VPU	6421
VPU	5093
VPU	805;808;801
VPU	7415
VPU	7086
VPU	5495
VPU	10971
VPU	1213
VPU	6138
VPU	3185
VPU	3178
VPU	7184
VPU	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
VPU	3184
VPU	6194
VPU	7534
VPU	10419
VPU	7171
VPU	1915
VPU	10155
VPU	6134
VPU	11329
VPU	6156
VPU	47
VPU	3312
VPU	3313
VPU	6709
VPU	23603
VPU	821
VPU	3329
VPU	26227
VPU	9967
VPU	5034
VPU	6164
VPU	11100
VPU	832
VPU	4841
VPU	2597
VPU	7170
VPU	3609
VPU	58
VPU	5928
VPU	10728
VPU	9209
VPU	2787
VPU	1936
VPU	70
VPU	2771
VPU	5052
VPU	23291
VPU	3921
VPU	3326
VPU	11151
VPU	4642
VPU	9349
VPU	4627
VPU	7169
VPU	8971
VPU	140465
VPU	1072
VPU	309
VPU	5901
VPU	4430
VPU	5588
VPU	3192
VPU	1642
VPU	6634
VPU	60
VPU	6191
VPU	2767
VPU	8655
VPU	5211
VPU	6500
VPU	5315
VPU	6128
VPU	3945
VPU	2058
VPU	1615
VPU	9948
VPU	9045
VPU	79784
VPU	399687
VPU	6232
VPU	9774
VPU	2773
VPU	8241
VPU	22948
VPU	59
VPU	10606
VPU	5478
VPU	5208
VPU	10382
VPU	6711
VPU	4670
VPU	4478
VPU	476
VPU	26121
VPU	6202
VPU	6124
VPU	6210
VPU	3932
VPU	2782
VPU	23753
VPU	6217
VPU	1938
VPU	829
VPU	29766
VPU	6155
VPU	6125
VPU	10093
VPU	10383
VPU	10574
VPU	6158
VPU	6187
VPU	29952
VPU	5902
VPU	4637
VPU	4001
VPU	3837
VPU	152007
VPU	10927
VPU	138046
VPU	2547
VPU	6632
VPU	1975
VPU	2521
VPU	203068
VPU	81
VPU	10694
VPU	71
VPU	5111
VPU	8140
VPU	3936
VPU	72
VPU	3308
VPU	3030
VPU	6176
VPU	10376
VPU	292
VPU	908
VPU	51635
VPU	3032
VPU	8945
VPU	6737
VPU	10419
VPU	5591
VPU	10382
VPU	81542
VPU	3857
VPU	2316
VPU	1642
VPU	22948
VPU	6160
VPU	3832
VPU	498
VPU	916
VPU	60
VPU	10128
VPU	5495
VPU	54442
VPU	6222
VPU	55210
VPU	23291
VPU	5214
VPU	3848
VPU	6188
VPU	9730
VPU	64083
VPU	132001
VPU	79084
VPU	5250
VPU	3858
VPU	3716
VPU	1207
VPU	10927
VPU	10625
VPU	11329
VPU	8454
VPU	8065
VPU	203068
VPU	10383
VPU	506
VPU	3849
VPU	81892
VPU	3868
VPU	3854
VPU	10376
VPU	476
VPU	3858
VPU	10342
VPU	292
VPU	3032
VPU	29956
VPU	55705
VPU	498
VPU	3857
VPU	3856
VPU	7203
VPU	821
VPU	338785
VPU	3855
VPU	3866
VPU	60
VPU	10128
VPU	3861
VPU	3880
VPU	3850
VPU	8148
VPU	55210
VPU	51706
VPU	23291
VPU	6169
VPU	3848
VPU	6188
VPU	3326
VPU	3852
VPU	51350
VPU	1072
VPU	3872
VPU	539
VPU	3860
VPU	8335;3012
VPU	23310
VPU	5591
VPU	506
VPU	2521
VPU	4738
VPU	203068
VPU	83858
VPU	54474
VPU	6224
VPU	10383
VPU	10313
VPU	293
VPU	3849
VPU	6184
VPR	3303;3304
VPR	112939
VPR	5096
VPR	10376
VPR	5095
VPR	5928
VPR	6159
VPR	3858
VPR	3185
VPR	6418
VPR	59
VPR	5788
VPR	10381
VPR	58526
VPR	8773
VPR	6130
VPR	3301
VPR	3320
VPR	51138
VPR	4670
VPR	8878
VPR	10382
VPR	81542
VPR	3857
VPR	3329
VPR	1778
VPR	1642
VPR	2597
VPR	10694
VPR	790
VPR	10383
VPR	52
VPR	11171
VPR	58
VPR	6950
VPR	60
VPR	3735
VPR	31
VPR	70
VPR	498
VPR	3187
VPR	10971
VPR	5708
VPR	5091
VPR	11273
VPR	6138
VPR	3326
VPR	79016
VPR	3309
VPR	79833
VPR	83657
VPR	203068
VPR	26227
VPR	9730
VPR	8520
VPR	64083
VPR	26057
VPR	3141
VPR	1615
VPR	1915
VPR	3313
VPR	865
VPR	8335;3012
VPR	6520
VPR	6634
VPR	7311;7314;6233;7316
VPR	23131
VPR	1781
VPR	5684
VPR	9978
VPR	5052
VPR	51143
VPR	64087
VPR	3312
VPR	5931
VPR	5111
VPR	54039
VPR	3849
VPR	3305
VPR	72
VPR	23012
VPR	3030
VPR	1783
VPR	7374
VPR	5698
VPR	5696
VPR	2058
VPR	908
VPR	27101
VPR	5788
VPR	7280
VPR	3320
VPR	3065
VPR	5591
VPR	5209
VPR	5701
VPR	10376
VPR	9688
VPR	790
VPR	821
VPR	8533
VPR	5250
VPR	5686
VPR	5634
VPR	50628
VPR	84617
VPR	60
VPR	3313
VPR	1021
VPR	6993
VPR	79833
VPR	79735
VPR	5694
VPR	682
VPR	9730
VPR	8520
VPR	6748
VPR	2079
VPR	8487
VPR	391
VPR	10049
VPR	5631
VPR	3843
VPR	1984
VPR	22870
VPR	7311;7314;6233;7316
VPR	10493
VPR	4676
VPR	10399
VPR	9415
VPR	5719
VPR	7431
VPR	9535
VPR	10627
VPR	904
VPR	5931
VPR	3849
VPR	6184
VPR	112714
VPR	2782
VPR	2969
VPR	9978
VPR	10381
VPR	5689
VPR	113457;7278
VPR	6205
VPR	10456
VPR	9861
VPR	81542
VPR	10856
VPR	5682
VPR	6921
VPR	5684
VPR	5685
VPR	140609
VPR	5093
VPR	916
VPR	57532
VPR	7415
VPR	5495
VPR	8570
VPR	11260
VPR	3301
VPR	6950
VPR	3837
VPR	23511
VPR	1654
VPR	23640
VPR	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
VPR	1615
VPR	8451
VPR	1915
VPR	55681
VPR	11137
VPR	5690
VPR	5770
VPR	1665
VPR	26993
VPR	8453
VPR	2597
VPR	3312
VPR	9318
VPR	5704
VPR	5720
VPR	23225
VPR	3190
VPR	3329
VPR	26227
VPR	10294
VPR	7289
VPR	6520
VPR	10625
VPR	9967
VPR	6938
VPR	5705
VPR	10592
VPR	915
VPR	2873
VPR	5537
VPR	11140
VPR	1778
VPR	4085
VPR	7203
VPR	5917
VPR	57488
VPR	3482
VPR	7001
VPR	58
VPR	404734;54882
VPR	5928
VPR	6607;6606
VPR	88455
VPR	2222
VPR	3105
VPR	498
VPR	70
VPR	160
VPR	7852
VPR	5052
VPR	58472
VPR	10419
VPR	3326
VPR	347733
VPR	64083
VPR	1072
VPR	7846
VPR	9524
VPR	10927
VPR	3192
VPR	3716
VPR	1642
VPR	10155
VPR	79084
VPR	64786
VPR	23165
VPR	1781
VPR	488
VPR	8065
VPR	8655
VPR	6207
VPR	51143
VPR	83732
VPR	58477
VPR	54039
VPR	9616
VPR	2771
VPR	84284
VPR	10980
VPR	5717
VPR	100526737;10432
VPR	476
VPR	9774
VPR	7284
VPR	55832
VPR	4176
VPR	8241
VPR	11329
VPR	59
VPR	4282
VPR	3032
VPR	5688
VPR	9500
VPR	6737
VPR	5431
VPR	51138
VPR	5709
VPR	23279
VPR	10382
VPR	4637
VPR	10987
VPR	203068
VPR	4670
VPR	53918
VPR	10051
VPR	52
VPR	11171
VPR	8878
VPR	5702
VPR	6210
VPR	3932
VPR	10128
VPR	6217
VPR	9093
VPR	4522
VPR	10197
VPR	10383
VPR	10574
VPR	5872
VPR	79016
VPR	3309
VPR	23193
VPR	7514
VPR	377
VPR	23350
VPR	6187
VPR	50717
VPR	9319
VPR	26057
VPR	1315
VPR	92609
VPR	51109
VPR	865
VPR	5636
VPR	10075
VPR	11218
VPR	506
VPR	3703
VPR	1780
VPR	6632
VPR	128869
VPR	4738
VPR	283578
VPR	132001
VPR	5708
VPR	3842
VPR	80279
VPR	10694
VPR	57101
VPR	5111
VPR	8140
VPR	72
VPR	6737
VPR	79016
VPR	3832
VPR	11329
VPR	9730
VPR	6224
VPR	2079
VPR	552900;654483
VPR	5495
VPR	83443
VPR	26986
VPR	23012
VPR	10376
VPR	5686
VPR	5698
VPR	9276
VPR	5788
VPR	3008
VPR	3320
VPR	6135
VPR	51726
VPR	5591
VPR	6132
VPR	3187
VPR	5701
VPR	6194
VPR	790
VPR	821
VPR	6188
VPR	1021
VPR	79833
VPR	6143
VPR	4691
VPR	9730
VPR	8520
VPR	3376
VPR	23450
VPR	7311;7314;6233;7316
VPR	10399
VPR	5719
VPR	5931
VPR	10920
VPR	1660
VPR	6181
VPR	6175
VPR	347688
VPR	6205
VPR	8878
VPR	2316
VPR	4131
VPR	51441
VPR	5093
VPR	26986
VPR	57532
VPR	10469
VPR	7415
VPR	5214
VPR	64005
VPR	5495
VPR	10419
VPR	6134
VPR	11329
VPR	6141
VPR	708
VPR	3312
VPR	23196
VPR	3190
VPR	26227
VPR	9967
VPR	203068
VPR	1312
VPR	9859
VPR	1778
VPR	2597
VPR	8761
VPR	1786
VPR	6607;6606
VPR	88455
VPR	6208
VPR	2771
VPR	5052
VPR	58472
VPR	3858
VPR	3326
VPR	83657
VPR	11230
VPR	10210
VPR	55204
VPR	79084
VPR	3192
VPR	1642
VPR	26121
VPR	1781
VPR	8065
VPR	8655
VPR	6207
VPR	51143
VPR	5202
VPR	6136
VPR	9045
VPR	5928
VPR	8241
VPR	5705
VPR	3032
VPR	5688
VPR	3301
VPR	5478
VPR	3735
VPR	10382
VPR	5707
VPR	6206
VPR	11171
VPR	498
VPR	6124
VPR	60
VPR	6157
VPR	10383
VPR	1665
VPR	79016
VPR	80279
VPR	50717
VPR	26057
VPR	10075
VPR	3009
VPR	5682
VPR	6634
VPR	6632
VPR	1975
VPR	80321
VPR	5687
VPR	6137
VPR	23012
VPR	6230
VPR	6139
VPR	10376
VPR	25873
VPR	8520
VPR	5788
VPR	3008
VPR	6161
VPR	2950
VPR	6135
VPR	26986
VPR	6132
VPR	3187
VPR	3857
VPR	6194
VPR	6147
VPR	821
VPR	4706
VPR	9524
VPR	8636
VPR	7112
VPR	8148
VPR	4736
VPR	6152
VPR	6169
VPR	6188
VPR	1021
VPR	6143
VPR	9730
VPR	1962;51807
VPR	2079
VPR	23450
VPR	1207
VPR	7311;7314;6233;7316
VPR	7311
VPR	23521
VPR	5706
VPR	5931
VPR	3849
VPR	6184
VPR	3854
VPR	84790
VPR	6181
VPR	112714
VPR	3313
VPR	292
VPR	4673
VPR	5689
VPR	113457;7278
VPR	6205
VPR	8878
VPR	5685
VPR	5702
VPR	7415
VPR	5495
VPR	79016
VPR	10971
VPR	6122
VPR	5880
VPR	6626
VPR	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
VPR	6189
VPR	10419
VPR	8335;3012
VPR	1778
VPR	26292
VPR	11329
VPR	6141
VPR	708
VPR	343069
VPR	3312
VPR	8649
VPR	3190
VPR	6160
VPR	7289
VPR	10342
VPR	6173
VPR	80344
VPR	6164
VPR	58
VPR	9859
VPR	6170
VPR	375316
VPR	7203
VPR	7001
VPR	6165
VPR	11100
VPR	6232
VPR	6607;6606
VPR	88455
VPR	6208
VPR	6159
VPR	2787
VPR	6218
VPR	1655
VPR	6222
VPR	5052
VPR	26017
VPR	3858
VPR	3326
VPR	6224
VPR	64083
VPR	79084
VPR	3192
VPR	1642
VPR	7417
VPR	51631
VPR	83732
VPR	132001
VPR	6128
VPR	70
VPR	9045
VPR	5928
VPR	9774
VPR	6155
VPR	8241
VPR	7846
VPR	59
VPR	6628
VPR	5688
VPR	3301
VPR	113835
VPR	8487
VPR	5687
VPR	10694
VPR	53918
VPR	6206
VPR	3832
VPR	11171
VPR	6137
VPR	6202
VPR	6124
VPR	6950
VPR	60
VPR	6217
VPR	57003
VPR	54442
VPR	6209
VPR	6157
VPR	6229
VPR	3848
VPR	50717
VPR	6144
VPR	6187
VPR	10075
VPR	10210
VPR	10927
VPR	6633
VPR	1975
VPR	2521
VPR	203068
VPR	55172
VPR	5111
VPR	72
VPR	23012
VPR	1660
VPR	84790
VPR	6176
VPR	10376
VPR	26227
VPR	3039;3040
VPR	8241
VPR	4176
VPR	9967
VPR	79718
VPR	5788
VPR	6164
VPR	3301
VPR	6136
VPR	51138
VPR	4670
VPR	3735
VPR	6132
VPR	3187
VPR	4738
VPR	6194
VPR	1778
VPR	6921
VPR	8086
VPR	790
VPR	10383
VPR	3609
VPR	6137
VPR	916
VPR	6202
VPR	6607;6606
VPR	88455
VPR	60
VPR	5495
VPR	9861
VPR	9093
VPR	8453
VPR	5052
VPR	6122
VPR	6157
VPR	6125
VPR	50717
VPR	10574
VPR	3326
VPR	79016
VPR	6158
VPR	5683
VPR	10980
VPR	6143
VPR	4691
VPR	1207
VPR	6187
VPR	8971
VPR	6152
VPR	3009
VPR	26057
VPR	8487
VPR	79084
VPR	6520
VPR	10419
VPR	865
VPR	8335;3012
VPR	6192
VPR	6147
VPR	9349
VPR	28971
VPR	1642
VPR	6923
VPR	8237
VPR	8065
VPR	203068
VPR	11329
VPR	5214
VPR	3312
VPR	79760
VPR	7311;7314;6233;7316
VPR	6124
VPR	9730
VPR	23012
VPR	6230
VPR	5636
VPR	6206
VPR	5096
VPR	101929876;6231
VPR	10376
VPR	5095
VPR	7374
VPR	3185
VPR	3832
VPR	8520
VPR	908
VPR	5788
VPR	7280
VPR	3183
VPR	2950
VPR	3320
VPR	6135
VPR	5591
VPR	5209
VPR	6132
VPR	3187
VPR	11047
VPR	3857
VPR	5701
VPR	6202
VPR	6635
VPR	790
VPR	821
VPR	8533
VPR	338692
VPR	5686
VPR	7415
VPR	10189
VPR	3921
VPR	50628
VPR	4869
VPR	51535
VPR	8148
VPR	5111
VPR	5695
VPR	60
VPR	6188
VPR	1021
VPR	79596
VPR	9318
VPR	5692
VPR	5694
VPR	4691
VPR	9730
VPR	1962;51807
VPR	6709
VPR	2079
VPR	3376
VPR	5250
VPR	5631
VPR	23450
VPR	1984
VPR	1207
VPR	7311;7314;6233;7316
VPR	5635
VPR	5706
VPR	9821
VPR	7431
VPR	9535
VPR	57805
VPR	10627
VPR	3309
VPR	5931
VPR	3849
VPR	6184
VPR	10920
VPR	1660
VPR	3854
VPR	84790
VPR	6176
VPR	6181
VPR	112714
VPR	2969
VPR	6175
VPR	10454
VPR	6223
VPR	10971
VPR	4673
VPR	10381
VPR	5689
VPR	113457;7278
VPR	10419
VPR	6205
VPR	8878
VPR	9861
VPR	81542
VPR	2316
VPR	6921
VPR	5684
VPR	5685
VPR	8450
VPR	26986
VPR	54960
VPR	5495
VPR	378
VPR	6050
VPR	64087
VPR	23451
VPR	6950
VPR	3178
VPR	440193
VPR	6874
VPR	9857
VPR	11140
VPR	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
VPR	6189
VPR	3192
VPR	8451
VPR	6726
VPR	3852
VPR	4343
VPR	55681
VPR	26121
VPR	5691
VPR	5700
VPR	26993
VPR	2539
VPR	2597
VPR	708
VPR	6224
VPR	3065
VPR	3312
VPR	25777
VPR	23225
VPR	6432
VPR	3190
VPR	3329
VPR	26227
VPR	5634
VPR	3858
VPR	6191
VPR	4144
VPR	10625
VPR	9967
VPR	5705
VPR	3181
VPR	92609
VPR	58
VPR	9859
VPR	404734;54882
VPR	2873
VPR	5537
VPR	10856
VPR	1778
VPR	7203
VPR	8761
VPR	6426
VPR	11100
VPR	6228
VPR	5928
VPR	6607;6606
VPR	88455
VPR	2222
VPR	6208
VPR	55672
VPR	83443
VPR	10927
VPR	6222
VPR	498
VPR	5052
VPR	5518
VPR	8540
VPR	9978
VPR	11151
VPR	10456
VPR	9349
VPR	5091
VPR	6626
VPR	64083
VPR	5880
VPR	7846
VPR	79084
VPR	6885
VPR	1915
VPR	3313
VPR	3716
VPR	1642
VPR	10155
VPR	203068
VPR	6431
VPR	26292
VPR	1781
VPR	3850
VPR	8065
VPR	3856
VPR	6207
VPR	6235
VPR	83732
VPR	79760
VPR	6628
VPR	70
VPR	8945
VPR	6136
VPR	10980
VPR	9045
VPR	4736
VPR	6232
VPR	9774
VPR	6155
VPR	8241
VPR	11329
VPR	51599
VPR	22948
VPR	59
VPR	3032
VPR	5688
VPR	3301
VPR	6737
VPR	5208
VPR	51138
VPR	5709
VPR	10382
VPR	4267
VPR	4637
VPR	10992
VPR	8487
VPR	7840
VPR	10575
VPR	4670
VPR	26135
VPR	92597
VPR	6204
VPR	6193
VPR	11171
VPR	2317
VPR	3853
VPR	6636
VPR	3855
VPR	5702
VPR	6210
VPR	10576
VPR	3326
VPR	6217
VPR	51479
VPR	54442
VPR	5682
VPR	476
VPR	5687
VPR	10197
VPR	6229
VPR	3848
VPR	10383
VPR	10574
VPR	79016
VPR	7531
VPR	79833
VPR	4141
VPR	6187
VPR	286887
VPR	6711
VPR	26057
VPR	1655
VPR	3837
VPR	54928
VPR	865
VPR	347733
VPR	10075
VPR	11218
VPR	6634
VPR	7284
VPR	6633
VPR	6632
VPR	1975
VPR	80321
VPR	2521
VPR	283578
VPR	132001
VPR	5708
VPR	10694
VPR	6428
VPR	6730
VPR	72
VPR	213
VPR	5096
VPR	9045
VPR	10376
VPR	5095
VPR	6159
VPR	3185
VPR	6139
VPR	5091
VPR	23753
VPR	6130
VPR	8773
VPR	6168
VPR	1642
VPR	6142
VPR	10382
VPR	6132
VPR	4904
VPR	3329
VPR	32
VPR	6206
VPR	6204
VPR	6202
VPR	6124
VPR	60
VPR	6188
VPR	6418
VPR	6155
VPR	3848
VPR	11273
VPR	79016
VPR	3312
VPR	8736
VPR	3178
VPR	4691
VPR	9730
VPR	6187
VPR	8329;8330;8336;8969;8332
VPR	1072
VPR	3184
VPR	6189
VPR	6194
VPR	3313
VPR	865
VPR	4627
VPR	6129
VPR	31
VPR	56922
VPR	203068
VPR	6141
VPR	64087
VPR	3309
VPR	10383
VPR	6128
VPR	23012
VPR	10376
VPR	3185
VPR	908
VPR	10212
VPR	3183
VPR	6136
VPR	26986
VPR	5209
VPR	3187
VPR	3857
VPR	3182
VPR	3188
VPR	226
VPR	3190
VPR	8533
VPR	3850
VPR	4736
VPR	1476
VPR	80321
VPR	10935
VPR	81532
VPR	1207
VPR	2079
VPR	5631
VPR	23450
VPR	1984
VPR	10048
VPR	7311;7314;6233;7316
VPR	84790
VPR	10627
VPR	10314
VPR	5955
VPR	3849
VPR	10920
VPR	28971
VPR	6181
VPR	2969
VPR	6175
VPR	10454
VPR	9978
VPR	4673
VPR	54994
VPR	55163
VPR	3320
VPR	4904
VPR	2316
VPR	5685
VPR	5093
VPR	805;808;801
VPR	3066
VPR	7415
VPR	8880
VPR	5495
VPR	6122
VPR	27316
VPR	6138
VPR	5494
VPR	3178
VPR	3191
VPR	6874
VPR	6194
VPR	3858
VPR	4627
VPR	56884
VPR	11137
VPR	11329
VPR	2597
VPR	6227
VPR	84310
VPR	3312
VPR	50813
VPR	3329
VPR	5634
VPR	4068
VPR	9967
VPR	5034
VPR	3181
VPR	2873
VPR	5537
VPR	1436
VPR	7203
VPR	3609
VPR	11100
VPR	1627
VPR	5052
VPR	10419
VPR	2280
VPR	11151
VPR	10236
VPR	6883
VPR	1072
VPR	79084
VPR	4869
VPR	3192
VPR	3716
VPR	1642
VPR	10492
VPR	220988
VPR	26121
VPR	55704
VPR	10262
VPR	8655
VPR	83732
VPR	552900;654483
VPR	6634
VPR	10980
VPR	9045
VPR	84656
VPR	5928
VPR	6159
VPR	8241
VPR	6923
VPR	6628
VPR	4830
VPR	5478
VPR	6737
VPR	5208
VPR	51138
VPR	10382
VPR	4637
VPR	10987
VPR	10694
VPR	6206
VPR	6202
VPR	6124
VPR	6950
VPR	10576
VPR	3326
VPR	51479
VPR	3848
VPR	10383
VPR	1665
VPR	54976
VPR	79016
VPR	9318
VPR	29952
VPR	2182
VPR	5636
VPR	10927
VPR	10625
VPR	6633
VPR	6632
VPR	1975
VPR	4691
VPR	2521
VPR	203068
VPR	9730
VPR	3309
VPR	71
VPR	6709
VPR	23012
VPR	84844
VPR	10376
VPR	5634
VPR	9978
VPR	5052
VPR	8241
VPR	10625
VPR	9967
VPR	203068
VPR	2079
VPR	6737
VPR	221823
VPR	10419
VPR	498
VPR	10382
VPR	3848
VPR	2316
VPR	1642
VPR	10694
VPR	6188
VPR	3832
VPR	26986
VPR	6202
VPR	57558
VPR	60
VPR	8106
VPR	5495
VPR	1975
VPR	192111
VPR	6222
VPR	10971
VPR	25957
VPR	8451
VPR	57532
VPR	3326
VPR	79016
VPR	3312
VPR	4691
VPR	9730
VPR	6421
VPR	5250
VPR	5631
VPR	3858
VPR	3716
VPR	1207
VPR	55681
VPR	79084
VPR	26121
VPR	6633
VPR	26292
VPR	1781
VPR	80321
VPR	8453
VPR	8065
VPR	11329
VPR	3309
VPR	10383
VPR	5111
VPR	3849
VPR	3868
VPR	3854
VPR	3329
VPR	3852
VPR	8241
VPR	3857
VPR	10376
VPR	286887
VPR	3856
VPR	3832
VPR	79084
VPR	3853
VPR	3855
VPR	3866
VPR	60
VPR	5495
VPR	3861
VPR	5052
VPR	3848
VPR	3858
VPR	79016
VPR	9730
VPR	3872
VPR	10419
VPR	3860
VPR	1642
VPR	11329
VPR	203068
VPR	54474
VPR	3849
NCC	6230
NCC	6139
NCC	5096
NCC	101929876;6231
NCC	10376
NCC	5095
NCC	6137
NCC	3178
NCC	25873
NCC	3185
NCC	3008
NCC	6161
NCC	6136
NCC	6135
NCC	26986
NCC	6132
NCC	3187
NCC	3182
NCC	6194
NCC	6147
NCC	3190
NCC	10189
NCC	4736
NCC	6152
NCC	6188
NCC	22907
NCC	6143
NCC	4691
NCC	118460
NCC	8329;8330;8336;8969;8332
NCC	3183
NCC	23029
NCC	23521
NCC	55299
NCC	6133
NCC	3181
NCC	1660
NCC	6181
NCC	6175
NCC	79009
NCC	6223
NCC	6130
NCC	57062
NCC	11224
NCC	26156
NCC	6205
NCC	6142
NCC	6154
NCC	6229
NCC	4904
NCC	84298
NCC	10383
NCC	10664
NCC	51018
NCC	8106
NCC	55131
NCC	3320
NCC	6122
NCC	6138
NCC	8886
NCC	285855
NCC	23234
NCC	4839
NCC	6125
NCC	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
NCC	6128
NCC	6189
NCC	3921
NCC	6726
NCC	5091
NCC	4343
NCC	10155
NCC	6134
NCC	85236
NCC	6156
NCC	65265
NCC	6141
NCC	6224
NCC	3312
NCC	56922
NCC	84946
NCC	9188
NCC	10949
NCC	10412
NCC	6164
NCC	6234
NCC	58
NCC	55720
NCC	8531
NCC	22913
NCC	8761
NCC	23223
NCC	6160
NCC	3609
NCC	3608
NCC	11100
NCC	6228
NCC	7150
NCC	6208
NCC	10521
NCC	6218
NCC	1655
NCC	70
NCC	6166
NCC	6233
NCC	10236
NCC	9349
NCC	8971
NCC	3009
NCC	1072
NCC	23076
NCC	3192
NCC	3006
NCC	220988
NCC	6191
NCC	31
NCC	6207
NCC	55226
NCC	64087
NCC	84310
NCC	54039
NCC	6222
NCC	23560
NCC	1994
NCC	6780
NCC	9045
NCC	10969
NCC	6159
NCC	6155
NCC	6727
NCC	8575
NCC	59
NCC	85395
NCC	6168
NCC	10382
NCC	27292
NCC	5976
NCC	4670
NCC	6206
NCC	6204
NCC	6193
NCC	6203
NCC	6201
NCC	6202
NCC	6124
NCC	6210
NCC	60
NCC	6217
NCC	112939
NCC	6209
NCC	6157
NCC	2091
NCC	11273
NCC	1665
NCC	55920
NCC	6144
NCC	6158
NCC	6187
NCC	10528
NCC	705
NCC	10212
NCC	6129
NCC	6634
NCC	3007
NCC	6633
NCC	6632
NCC	6146
NCC	203068
NCC	26354
NCC	6428
NCC	72
NCC	6230
NCC	23012
NCC	6139
NCC	10376
NCC	79811
NCC	25873
NCC	3185
NCC	6182
NCC	9092
NCC	84365
NCC	9892
NCC	64963
NCC	2950
NCC	6136
NCC	6135
NCC	26986
NCC	6132
NCC	3187
NCC	3182
NCC	6194
NCC	6147
NCC	3190
NCC	79084
NCC	10189
NCC	117246
NCC	23367
NCC	10949
NCC	8148
NCC	4736
NCC	6152
NCC	5813
NCC	51373
NCC	6188
NCC	22907
NCC	2197
NCC	6143
NCC	4691
NCC	55131
NCC	26354
NCC	6427
NCC	23450
NCC	6731
NCC	9584
NCC	23029
NCC	23521
NCC	692312;56342
NCC	55299
NCC	1968
NCC	6133
NCC	84450
NCC	1660
NCC	84844
NCC	6176
NCC	6181
NCC	6175
NCC	79009
NCC	6223
NCC	6130
NCC	57062
NCC	10528
NCC	115708
NCC	26156
NCC	6205
NCC	6142
NCC	6125
NCC	4904
NCC	64282
NCC	10664
NCC	51649
NCC	80201
NCC	51605
NCC	2926
NCC	5495
NCC	10643
NCC	8087
NCC	6122
NCC	27316
NCC	6138
NCC	8886
NCC	85236
NCC	4673
NCC	4839
NCC	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
NCC	4670
NCC	3184
NCC	6189
NCC	6434
NCC	10419
NCC	8335;3012
NCC	4343
NCC	3178
NCC	3006
NCC	84295
NCC	11329
NCC	6156
NCC	65265
NCC	6141
NCC	6224
NCC	3312
NCC	6626
NCC	6732
NCC	57710
NCC	6429
NCC	84946
NCC	9188
NCC	3692
NCC	6164
NCC	4666
NCC	1965
NCC	54888
NCC	55720
NCC	8531
NCC	3007
NCC	6170
NCC	22913
NCC	56829
NCC	8761
NCC	317781
NCC	81844
NCC	3609
NCC	3608
NCC	7150
NCC	6208
NCC	6234
NCC	10521
NCC	6218
NCC	23076
NCC	7153
NCC	6222
NCC	6166
NCC	6233
NCC	3921
NCC	55692
NCC	10236
NCC	1736
NCC	142
NCC	6129
NCC	221092
NCC	5742
NCC	4869
NCC	3192
NCC	51388
NCC	10492
NCC	7913
NCC	220988
NCC	6191
NCC	6134
NCC	6430
NCC	55226
NCC	1153
NCC	83732
NCC	84310
NCC	6128
NCC	6203
NCC	23560
NCC	6160
NCC	6780
NCC	10969
NCC	6232
NCC	55651
NCC	6155
NCC	6727
NCC	8241
NCC	7570
NCC	55646
NCC	6737
NCC	6168
NCC	50809
NCC	262
NCC	5976
NCC	10992
NCC	7555
NCC	6949
NCC	55907
NCC	26135
NCC	6206
NCC	6204
NCC	6193
NCC	9349
NCC	6201
NCC	6202
NCC	6124
NCC	6210
NCC	6161
NCC	84305
NCC	6217
NCC	11224
NCC	6157
NCC	6229
NCC	10383
NCC	6144
NCC	6158
NCC	6187
NCC	705
NCC	83743
NCC	1655
NCC	27067
NCC	8826
NCC	11091
NCC	3009
NCC	10927
NCC	6634
NCC	2547
NCC	6633
NCC	6632
NCC	6159
NCC	6146
NCC	2521
NCC	6741
NCC	203068
NCC	6137
NCC	6428
NCC	23012
NCC	6192
NCC	6139
NCC	101929876;6231
NCC	10376
NCC	8345
NCC	25873
NCC	3185
NCC	202
NCC	908
NCC	3183
NCC	6161
NCC	6136
NCC	6135
NCC	26986
NCC	5209
NCC	6132
NCC	3187
NCC	116541
NCC	3857
NCC	3182
NCC	6194
NCC	6147
NCC	3190
NCC	79084
NCC	51602
NCC	10189
NCC	3921
NCC	9188
NCC	23367
NCC	4736
NCC	6152
NCC	60
NCC	51373
NCC	6188
NCC	80321
NCC	22907
NCC	6143
NCC	4691
NCC	1207
NCC	118460
NCC	8329;8330;8336;8969;8332
NCC	5495
NCC	2079
NCC	26354
NCC	6128
NCC	5631
NCC	3609
NCC	1984
NCC	9584
NCC	9933
NCC	6230
NCC	23029
NCC	23521
NCC	3191
NCC	55299
NCC	6191
NCC	9535
NCC	10627
NCC	6133
NCC	440689
NCC	3181
