#	rank	protein_a	protein_b	d_AB	s_AB
149	GP160 [Jurkat]	POL [Jurkat]	0.667447306792	-0.520008323699
150	PR [Jurkat]	VIF [Jurkat]	0.640435835351	-0.515918288778
151	GP160 [Jurkat]	RT [Jurkat]	0.708784596871	-0.514524642079
152	GP41 [Jurkat]	VPR [Jurkat]	0.700400801603	-0.514295339974
153	POL [Jurkat]	VPR [Jurkat]	0.650267379679	-0.513946380581
154	GP41 [Jurkat]	P6 [Jurkat]	0.717852684145	-0.512765293383
155	REV [Jurkat]	VPU [Jurkat]	0.678888888889	-0.512633243642
156	GP160 [Jurkat]	P6 [Jurkat]	0.712560386473	-0.511051782637
157	IN [Jurkat]	PR [Jurkat]	0.701966717095	-0.508735733009
158	POL [Jurkat]	RT [Jurkat]	0.671177266576	-0.508655399474
159	NCC [Jurkat]	RT [Jurkat]	0.696601941748	-0.50825612088
160	GP120 [Jurkat]	VPU [Jurkat]	0.673236514523	-0.507059334219
161	P6 [Jurkat]	POL [Jurkat]	0.680216802168	-0.499918794044
162	MA [Jurkat]	PR [Jurkat]	0.699164345404	-0.497241607116
163	CA [Jurkat]	GP160 [Jurkat]	0.70789163722	-0.49643388092
164	GP120 [Jurkat]	POL [Jurkat]	0.664634146341	-0.496396478345
165	IN [Jurkat]	POL [Jurkat]	0.692537313433	-0.492299437585
166	GP120 [Jurkat]	NCC [Jurkat]	0.693922651934	-0.49213336933
167	GAG [Jurkat]	VPU [Jurkat]	0.671508379888	-0.491562091121
168	GP160 [Jurkat]	MA [Jurkat]	0.72582619339	-0.488190632942
169	POL [Jurkat]	VPU [Jurkat]	0.675110132159	-0.488134149489
170	M2 [Flu]	NA [Flu]	0.962686567164	-0.487214422935
171	PR [Jurkat]	VPR [Jurkat]	0.704103671706	-0.485975787641
172	GP160 [Jurkat]	IN [Jurkat]	0.743421052632	-0.484892271286
173	IN [Jurkat]	VPU [Jurkat]	0.72113022113	-0.482971753944
174	MA [Jurkat]	POL [Jurkat]	0.694635488308	-0.475904765125
175	PR [Jurkat]	VPU [Jurkat]	0.716351501669	-0.472758479065
176	TAT [Jurkat]	VPU [Jurkat]	0.713443396226	-0.47253185352
177	NEP [Flu]	NS1 [Flu]	0.8669527897	-0.470945728486
178	NCC [Jurkat]	VPR [Jurkat]	0.719607843137	-0.469631313701
179	GAG [Jurkat]	GP160 [Jurkat]	0.718192627824	-0.469089192028
