#	rank	protein_a	protein_b	d_AB	s_AB
193	GP41 [Jurkat]	Pol [HEK]	0.806161745828	-0.392657469674
194	GP120 [HEK]	GP41 [Jurkat]	0.840620592384	-0.391699802577
195	IN [Jurkat]	MA [HEK]	0.828070175439	-0.391160025507
196	MA [HEK]	RT [Jurkat]	0.823161189358	-0.39106492662
197	GP41 [HEK]	VPR [Jurkat]	0.859926918392	-0.390879402625
198	POL [HEK]	REV [Jurkat]	0.794743429287	-0.389053362157
199	IN [HEK]	PR [Jurkat]	0.794708994709	-0.388810568837
200	GP120 [Jurkat]	NEF [HEK]	0.824668705403	-0.388681782753
201	NCC [Jurkat]	Pol [HEK]	0.785268414482	-0.38809381628
202	GAG [Jurkat]	NC [HEK]	0.787474332649	-0.384341385508
203	POL [Jurkat]	RT [HEK]	0.769333333333	-0.384177934593
204	GP41 [Jurkat]	VIF [HEK]	0.802359882006	-0.383923216918
205	NC [Jurkat]	VIF [HEK]	0.785714285714	-0.382427611758
206	IN [HEK]	MA [Jurkat]	0.802617230098	-0.381597830204
207	IN [Jurkat]	POL [HEK]	0.814866760168	-0.381509873819
208	CA [Jurkat]	GP120 [HEK]	0.817472698908	-0.381235202386
209	REV [HEK]	TAT [Jurkat]	0.812949640288	-0.381137945214
210	P6 [HEK]	TAT [Jurkat]	0.821670428894	-0.380488084529
211	PR [Jurkat]	VPU [HEK]	0.841328413284	-0.380390450962
212	GAG [HEK]	IN [Jurkat]	0.827968923418	-0.378679277597
213	P6 [Jurkat]	POL [HEK]	0.813060179257	-0.378615299923
214	NC [HEK]	NC [Jurkat]	0.826542491269	-0.377788217392
215	NCC [Jurkat]	VIF [HEK]	0.783445620789	-0.377380493395
216	POL [HEK]	RT [Jurkat]	0.814578005115	-0.376794543905
217	GP41 [Jurkat]	NEF [HEK]	0.87044534413	-0.376335958248
218	POL [HEK]	PR [Jurkat]	0.809523809524	-0.371860830123
219	CA [Jurkat]	VPU [HEK]	0.84088127295	-0.371841779859
220	GP120 [HEK]	VPU [Jurkat]	0.830379746835	-0.370723490865
221	NEF [HEK]	PR [Jurkat]	0.852620087336	-0.369544532811
222	NEF [HEK]	POL [Jurkat]	0.827027027027	-0.369271894034
223	GP160 [Jurkat]	RT [HEK]	0.828571428571	-0.368416412254
224	GAG [Jurkat]	POL [HEK]	0.787153652393	-0.368191477529
225	MA [HEK]	VPR [Jurkat]	0.832335329341	-0.366271880847
226	PR [Jurkat]	VPR [HEK]	0.860845839018	-0.366176055531
227	TAT [HEK]	TAT [Jurkat]	0.816623821765	-0.365670639626
228	TAT [HEK]	VPR [Jurkat]	0.814735336195	-0.365062859767
229	GP41 [Jurkat]	PR [HEK]	0.854326396495	-0.364299359771
230	GAG [HEK]	RT [Jurkat]	0.838144329897	-0.363499786151
231	POL [Jurkat]	VPR [HEK]	0.838274932615	-0.362881262848
232	GP41 [HEK]	VPU [Jurkat]	0.887909319899	-0.361927522505
233	MA [Jurkat]	POL [HEK]	0.820779220779	-0.361300915623
234	CA [Jurkat]	GP160 [HEK]	0.846368715084	-0.360484801657
235	CA [Jurkat]	GP41 [HEK]	0.88992248062	-0.357519025378
236	NC [Jurkat]	POL [HEK]	0.830633284242	-0.357226836185
237	NCC [Jurkat]	PR [HEK]	0.84064171123	-0.352527060297
238	GAG [Jurkat]	REV [HEK]	0.819672131148	-0.351510675617
239	NCC [Jurkat]	VPU [HEK]	0.871003307607	-0.349875254129
240	IN [HEK]	REV [Jurkat]	0.836152219873	-0.34977949547
241	GP41 [HEK]	IN [Jurkat]	0.922661870504	-0.348767441271
242	GP120 [Jurkat]	TAT [HEK]	0.829306313328	-0.347308747059
243	REV [HEK]	VIF [Jurkat]	0.811745776348	-0.346120208507
244	TAT [HEK]	VIF [Jurkat]	0.801232665639	-0.344840195105
245	CA [Jurkat]	IN [HEK]	0.830347734457	-0.344176017653
246	GAG [Jurkat]	IN [HEK]	0.814027630181	-0.343452423641
247	CA [Jurkat]	POL [HEK]	0.83042394015	-0.341964888061
248	MA [HEK]	VPU [Jurkat]	0.858910891089	-0.338726840486
249	GP41 [Jurkat]	RT [HEK]	0.865928659287	-0.338064989956
250	IN [HEK]	TAT [Jurkat]	0.84451901566	-0.335865816899
251	P6 [HEK]	REV [Jurkat]	0.872727272727	-0.334978123481
252	NEF [HEK]	P6 [Jurkat]	0.89766407119	-0.334791388491
253	GP120 [Jurkat]	REV [HEK]	0.855048859935	-0.333359324563
254	REV [HEK]	VPR [Jurkat]	0.860759493671	-0.330831826401
255	GAG [Jurkat]	TAT [HEK]	0.828665568369	-0.330724114285
256	NEF [HEK]	RT [Jurkat]	0.90243902439	-0.32971350513
257	NC [Jurkat]	REV [HEK]	0.875478927203	-0.328218870066
258	GP120 [HEK]	PR [Jurkat]	0.880690737834	-0.327012974897
259	MA [Jurkat]	NEF [HEK]	0.898648648649	-0.324211468254
260	GP160 [HEK]	PR [Jurkat]	0.891853932584	-0.323995395593
261	GP41 [HEK]	PR [Jurkat]	0.932917316693	-0.323520000742
262	MA [HEK]	PR [Jurkat]	0.880916030534	-0.323322176071
263	GAG [HEK]	VPU [Jurkat]	0.863037752414	-0.32201797923
264	MA [Jurkat]	P6 [HEK]	0.886266094421	-0.319722646746
265	NEF [Jurkat]	TAT [HEK]	0.863672182821	-0.318241404317
