#	rank	protein_a	protein_b	d_AB	s_AB
224	CA [HEK]	VPR [HEK]	1.26858513189	-0.150055218983
225	HA [Flu]	NEF [HEK]	1.18686131387	-0.14871568403
226	NS1 [Flu]	RT [HEK]	1.13226452906	-0.140096904729
227	GP41 [HEK]	NC [HEK]	1.12256586483	-0.136016224718
228	GP120 [HEK]	TAT [HEK]	1.06311992786	-0.134302521483
229	M2 [Flu]	VPU [HEK]	1.1796875	-0.134176136364
230	NA [Flu]	Pol [HEK]	1.2052238806	-0.131024414891
231	GP41 [HEK]	HA [Flu]	1.23902439024	-0.130825304942
232	HA [Flu]	IN [HEK]	1.17366946779	-0.123262473511
233	HA [Flu]	Pol [HEK]	1.17016806723	-0.117446843796
234	HA [Flu]	VIF [HEK]	1.15826330532	-0.116815489123
235	M2 [Flu]	PB1 [Flu]	1.21621621622	-0.116640926641
236	NC [HEK]	P6 [HEK]	1.09228650138	-0.115151515152
237	NA [Flu]	VPR [HEK]	1.2793594306	-0.109708226161
238	GP160 [HEK]	M2 [Flu]	1.20037105751	-0.107623042781
239	VPU [HEK]	p6 [HEK]	1.20149253731	-0.104662765717
240	M2 [Flu]	PR [HEK]	1.18263473054	-0.103519115615
241	GP120 [HEK]	NC [HEK]	1.10932105869	-0.10052742616
242	NA [Flu]	PB2 [Flu]	1.27859237537	-0.100013650704
243	NA [Flu]	RT [HEK]	1.24210526316	-0.0993174660715
244	HA [Flu]	PB2 [Flu]	1.2384341637	-0.091538477904
245	MA [HEK]	NS1 [Flu]	1.20581113801	-0.0914115353654
246	POL [HEK]	p6 [HEK]	1.17466410749	-0.0911569709458
247	NS1 [Flu]	VIF [HEK]	1.16358463727	-0.0910662461988
248	NS1 [Flu]	POL [HEK]	1.18525179856	-0.08911730786
249	NS1 [Flu]	Pol [HEK]	1.17849462366	-0.0886923763898
250	CA [HEK]	PR [HEK]	1.29714285714	-0.0884846732215
251	VIF [HEK]	p6 [HEK]	1.15868263473	-0.0874202207473
252	NC [HEK]	NS1 [Flu]	1.20652173913	-0.0843179555261
253	HA [Flu]	VPU [HEK]	1.25429553265	-0.0808357093514
254	NA [Flu]	PR [HEK]	1.27611940299	-0.0799354332678
255	GAG [HEK]	p6 [HEK]	1.19746121298	-0.0786314324835
256	HA [Flu]	PB1 [Flu]	1.27636363636	-0.0777611121273
257	HA [Flu]	POL [HEK]	1.21869488536	-0.076102132037
258	CA [HEK]	VPU [HEK]	1.33802816901	-0.0753091515601
259	NC [HEK]	PB1 [Flu]	1.17073170732	-0.0721254355401
260	GP120 [HEK]	M2 [Flu]	1.23275862069	-0.0670898641588
261	NS1 [Flu]	PR [HEK]	1.2203672788	-0.0666262620123
262	GAG [HEK]	NS1 [Flu]	1.22043010753	-0.0642105659224
263	P6 [HEK]	REV [HEK]	1.14709110867	-0.0597139964647
264	M2 [Flu]	RT [HEK]	1.21478873239	-0.0567330067361
265	PB1 [Flu]	POL [HEK]	1.17025089606	-0.0561356585645
266	GP41 [HEK]	M2 [Flu]	1.29487179487	-0.0537102946804
267	NC [HEK]	PA [Flu]	1.19230769231	-0.0520222045995
268	NC [HEK]	NEP [Flu]	1.19519094767	-0.0518678758632
269	HA [Flu]	VPR [HEK]	1.29083665339	-0.049597618914
270	CA [HEK]	POL [HEK]	1.32365145228	-0.0493516436931
271	NC [HEK]	PB2 [Flu]	1.17069892473	-0.04800611124
272	PB1 [Flu]	RT [HEK]	1.17764471058	-0.0467341714087
273	PB2 [Flu]	VIF [HEK]	1.13924050633	-0.0432757184533
274	CA [HEK]	VIF [HEK]	1.31001589825	-0.0432689747705
275	PB2 [Flu]	Pol [HEK]	1.15221987315	-0.0428324682103
276	GP160 [HEK]	PB1 [Flu]	1.21822033898	-0.0426309041691
277	PB2 [Flu]	RT [HEK]	1.15779092702	-0.04243584808
278	GAG [HEK]	PB1 [Flu]	1.19436997319	-0.0422881484596
