#PROTEIN	GENE ID
GAG	3858
GAG	6187
GAG	3006
GAG	8531
GAG	1655
GAG	6129
GAG	6139
GAG	4691
GAG	6188
GAG	6206
GAG	6137
GAG	6134
GAG	6136
GAG	6133
GAG	6146
GAG	3857
GAG	2521
GAG	6124
GAG	6223
GAG	6122
GAG	23521
GAG	6157
GAG	6125
GAG	6144
GAG	6203
GAG	6193
GAG	6204
GAG	6726
GAG	4670
GAG	60
GAG	6189
GAG	6154
GAG	6155
GAG	6168
GAG	3190
GAG	6201
GAG	6202
GAG	6210
GAG	6217
GAG	6208
GAG	6228
GAG	6222
GAG	6207
GAG	6205
GAG	6634
GAG	6130
GAG	6191
GAG	6147
GAG	6194
GAG	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
GAG	9349
GAG	6229
GAG	6230
GAG	6156
GAG	4736
GAG	6161
GAG	6135
GAG	6132
GAG	6233
GAG	4904
GAG	6152
GAG	6143
GAG	5813
GAG	3192
GAG	6427
GAG	6142
GAG	6128
GAG	1660
GAG	3608
GAG	3609
GAG	10949
GAG	10155
GAG	29889
GAG	3184
GAG	11329
GAG	10454
GAG	6432
GAG	10189
GAG	91582
GAG	65095
GAG	23234
GAG	8971
GAG	23107
GAG	10342
GAG	51663
GAG	83743
GAG	79084
GAG	10514
GAG	84310
GAG	11100
GAG	79050
GAG	51091
GAG	9188
GAG	10642
GAG	27339
GAG	23012
GAG	51373
GAG	25873
NEF	10005
NEF	10419
NEF	10294
NEF	5495
NEF	3848
NEF	10382
NEF	292
NEF	203068
NEF	3303;3304
NEF	3312
NEF	488
NEF	378
NEF	5110
NEF	5245
NEF	2521
NEF	6232
NEF	4905
NEF	6193
NEF	3306
NEF	10952
NEF	6217
NEF	1915
NEF	10376
NEF	10383
NEF	25797
NEF	92609
NEF	51329
NEF	8148
NEF	11331
NEF	347733
NEF	23195
NEF	54814
NEF	6730
NEF	51631
VPU	8471
VPU	10067
VPU	10294
VPU	5495
VPU	10313
VPU	19
VPU	2181
VPU	9119
VPU	3500
VPU	3861
VPU	3853
VPU	3854
VPU	3848
VPU	476
VPU	292
VPU	6181
VPU	203068
VPU	3303;3304
VPU	3309
VPU	3312
VPU	293
VPU	3858
VPU	488
VPU	3310
VPU	490
VPU	495
VPU	6137
VPU	821
VPU	5825
VPU	6136
VPU	3301
VPU	3305
VPU	2521
VPU	3849
VPU	6124
VPU	6122
VPU	3030
VPU	10128
VPU	3703
VPU	286887
VPU	3311
VPU	7203
VPU	8526
VPU	3032
VPU	7327
VPU	6210
VPU	6208
VPU	6222
VPU	6634
VPU	6191
VPU	7311;7314;6233;7316
VPU	10376
VPU	10383
VPU	5591
VPU	7019
VPU	5250
VPU	5214
VPU	8454
VPU	11329
VPU	25797
VPU	92609
VPU	51144
VPU	83858
VPU	90809
VPU	136647
VPU	10985
VPU	8239
VPU	51604
VPU	9238
VPU	55705
VPU	2177
VPU	81892
VPU	10051
VPU	23195
VPU	55210
VPU	25814
VPU	51706
VPU	23291
VPU	23592
VPU	51631
VPU	26608
VPU	10564
VPR	10419
VPR	1783
VPR	5495
VPR	3848
VPR	292
VPR	203068
VPR	3303;3304
VPR	3312
VPR	3858
VPR	4072
VPR	6188
VPR	1975
VPR	2521
VPR	3849
VPR	9782
VPR	6208
VPR	6633
VPR	6169
VPR	10376
VPR	10383
VPR	6427
VPR	54726
VPR	708
VPR	1781
VPR	10381
VPR	7280
VPR	1778
VPR	5955
VPR	3837
VPR	11329
VPR	1642
VPR	51329
VPR	147991
VPR	347733
VPR	552900;654483
VPR	54814
VPR	57568
VPR	9730
VPR	51143
VIF	3843
VIF	10419
VIF	10294
VIF	5495
VIF	26046
VIF	9532
VIF	3848
VIF	292
VIF	203068
VIF	3303;3304
VIF	7431
VIF	3178
VIF	3329
VIF	3309
VIF	3312
VIF	1159;548596
VIF	3858
VIF	3006
VIF	488
VIF	3310
VIF	6950
VIF	6737
VIF	2316
VIF	6188
VIF	1975
VIF	6206
VIF	6137
VIF	6136
VIF	3301
VIF	3305
VIF	3857
VIF	2521
VIF	3849
VIF	5701
VIF	3313
VIF	6232
VIF	6159
VIF	22948
VIF	7203
VIF	7284
VIF	2010
VIF	10575
VIF	1207
VIF	3306
VIF	4673
VIF	10952
VIF	60
VIF	10197
VIF	5700
VIF	7531
VIF	6208
VIF	6222
VIF	6191
VIF	9349
VIF	101929876;6231
VIF	6156
VIF	6161
VIF	7311;7314;6233;7316
VIF	4904
VIF	10376
VIF	10383
VIF	3192
VIF	8402
VIF	7280
VIF	865
VIF	11329
VIF	6921
VIF	6923
VIF	51329
VIF	10075
VIF	23304
VIF	7266
VIF	79084
VIF	84790
VIF	84617
VIF	347733
VIF	55626
VIF	55692
VIF	10273
VIF	10927
IN	3848
IN	10382
IN	292
IN	203068
IN	3303;3304
IN	3309
IN	3312
IN	1159;548596
IN	6628
IN	1832
IN	488
IN	6206
IN	3301
IN	7529
IN	4176
IN	3857
IN	2521
IN	22948
IN	7284
IN	3306
IN	10952
IN	10890
IN	6135
IN	7311;7314;6233;7316
IN	1915
IN	10376
IN	10383
IN	5591
IN	5351
IN	3959
IN	10381
IN	7280
IN	9584
IN	25797
IN	219743
IN	92609
IN	54953
IN	83858
IN	51329
IN	148867
IN	79711
IN	84790
IN	51150
IN	84617
IN	347733
IN	23195
IN	55325
IN	55215
IN	11218
IN	9373
IN	51647
IN	10939
GAG	10643
GAG	10419
GAG	10236
GAG	10492
GAG	5495
GAG	667
GAG	6780
GAG	3848
GAG	6176
GAG	6181
GAG	6175
GAG	6741
GAG	4869
GAG	3303;3304
GAG	3178
GAG	3008
GAG	3312
GAG	7150
GAG	26986
GAG	6187
GAG	3006
GAG	8531
GAG	1655
GAG	6129
GAG	6139
GAG	4691
GAG	6188
GAG	1975
GAG	6206
GAG	6137
GAG	2896
GAG	6136
GAG	3187
GAG	3857
GAG	2521
GAG	3849
GAG	6124
GAG	6223
GAG	6122
GAG	23521
GAG	5983
GAG	23029
GAG	11224
GAG	4839
GAG	6157
GAG	6125
GAG	6144
GAG	6158
GAG	6203
GAG	6193
GAG	6204
GAG	6159
GAG	6164
GAG	9045
GAG	7818
GAG	220988
GAG	4670
GAG	6189
GAG	6154
GAG	6155
GAG	6201
GAG	6202
GAG	6210
GAG	6208
GAG	6228
GAG	6222
GAG	6235
GAG	6207
GAG	6636
GAG	6633
GAG	6130
GAG	6191
GAG	6147
GAG	6194
GAG	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
GAG	9349
GAG	6209
GAG	6229
GAG	6230
GAG	101929876;6231
GAG	6156
GAG	6170
GAG	4736
GAG	6161
GAG	6135
GAG	6132
GAG	6233
GAG	6169
GAG	4904
GAG	6152
GAG	6173
GAG	6143
GAG	6428
GAG	3192
GAG	54726
GAG	6142
GAG	6128
GAG	6141
GAG	1660
GAG	3609
GAG	29889
GAG	11329
GAG	25797
GAG	8971
GAG	3182
GAG	79084
GAG	10514
GAG	11100
GAG	51091
GAG	9188
GAG	10642
GAG	27339
GAG	23211
GAG	51631
GAG	25873
VIF	10456
VIF	8471
VIF	10419
VIF	10294
VIF	10049
VIF	5495
VIF	9131
VIF	292
VIF	6176
VIF	4869
VIF	203068
VIF	3303;3304
VIF	3178
VIF	3008
VIF	3312
VIF	6187
VIF	3310
VIF	6129
VIF	4691
VIF	3181
VIF	6134
VIF	3301
VIF	3187
VIF	2521
VIF	5701
VIF	6124
VIF	6144
VIF	22948
VIF	7284
VIF	3832
VIF	6138
VIF	3190
VIF	6202
VIF	6222
VIF	6207
VIF	6191
VIF	6194
VIF	9349
VIF	101929876;6231
VIF	6156
VIF	6160
VIF	6161
VIF	6135
VIF	7311;7314;6233;7316
VIF	4904
VIF	1915
VIF	10376
VIF	10383
VIF	8241
VIF	5250
VIF	3192
VIF	7280
VIF	11329
VIF	6921
VIF	6923
VIF	10075
VIF	23304
VIF	3182
VIF	79084
VIF	347733
VIF	54442
VPU	10419
VPU	5495
VPU	10382
VPU	3312
VPU	293
VPU	2521
VPU	10128
VPU	22948
VPU	3832
VPU	4150
VPU	6500
VPU	4904
VPU	10376
VPU	5591
VPU	6141
VPU	83858
VPU	221472
VPU	55705
VPU	11331
VPU	3182
VPU	79084
VPU	81892
VPU	23291
IN	8471
IN	10419
IN	5495
IN	3303;3304
IN	3178
IN	3008
IN	6187
IN	6737
IN	3187
IN	2521
IN	6159
IN	22948
IN	7284
IN	4670
IN	3832
IN	1207
IN	3190
IN	6222
IN	4904
IN	10376
IN	10383
IN	5591
IN	8402
IN	7280
IN	11329
IN	79836
IN	51329
IN	79084
IN	347733
IN	54442
GAG	10419
GAG	5495
GAG	4869
GAG	203068
GAG	7431
GAG	3178
GAG	3008
GAG	6187
GAG	3006
GAG	6129
GAG	2316
GAG	1975
GAG	3187
GAG	2521
GAG	27316
GAG	6159
GAG	10575
GAG	3832
GAG	3190
GAG	6202
GAG	6217
GAG	6208
GAG	6222
GAG	6634
GAG	6130
GAG	6191
GAG	101929876;6231
GAG	6156
GAG	6161
GAG	4904
GAG	70
GAG	8241
GAG	54726
GAG	6128
GAG	11329
GAG	89766
GAG	10009
GAG	257397
GAG	84991
GAG	79084
GAG	80007
GAG	54442
GAG	23118
GAG	10642
GAG	27339
GAG	10927
GAG	10625
VIF	10456
VIF	10419
VIF	3551
VIF	10492
VIF	85236
VIF	10294
VIF	10049
VIF	5495
VIF	9532
VIF	3848
VIF	10382
VIF	292
VIF	6181
VIF	4869
VIF	203068
VIF	3303;3304
VIF	3326
VIF	7431
VIF	6218
VIF	3008
VIF	3329
VIF	3309
VIF	3312
VIF	26986
VIF	3858
VIF	6187
VIF	3006
VIF	3310
VIF	6950
VIF	6129
VIF	4691
VIF	6188
VIF	1975
VIF	6206
VIF	498
VIF	11338
VIF	6137
VIF	6134
VIF	3301
VIF	3187
VIF	6124
VIF	27316
VIF	3313
VIF	6122
VIF	6232
VIF	6157
VIF	6144
VIF	6203
VIF	22948
VIF	2010
VIF	9045
VIF	4670
VIF	3185
VIF	3832
VIF	1207
VIF	3306
VIF	4673
VIF	6189
VIF	6154
VIF	6138
VIF	6201
VIF	805;808;801
VIF	6202
VIF	6210
VIF	6217
VIF	6208
VIF	6222
VIF	6235
VIF	6207
VIF	6633
VIF	6130
VIF	6191
VIF	59
VIF	6194
VIF	6209
VIF	6229
VIF	6161
VIF	6135
VIF	6233
VIF	6169
VIF	71
VIF	72
VIF	4904
VIF	70
VIF	1915
VIF	58
VIF	10376
VIF	10383
VIF	5591
VIF	6152
VIF	6143
VIF	6428
VIF	8241
VIF	3192
VIF	102724594;7307
VIF	6128
VIF	1660
VIF	3609
VIF	10155
VIF	113457;7278
VIF	7280
VIF	865
VIF	23510
VIF	11329
VIF	6921
VIF	6923
VIF	6607;6606
VIF	112714
VIF	7846
VIF	10075
VIF	23304
VIF	8065
VIF	79084
VIF	84790
VIF	84617
VIF	347733
VIF	55626
VIF	55210
VIF	54814
VIF	54442
VIF	1962;51807
VIF	10642
VIF	51495
VPU	10419
VPU	10067
VPU	7514
VPU	26227
VPU	85236
VPU	5495
VPU	10527
VPU	10382
VPU	476
VPU	292
VPU	6176
VPU	203068
VPU	3303;3304
VPU	142
VPU	3008
VPU	3329
VPU	3309
VPU	3312
VPU	26986
VPU	6628
VPU	6139
VPU	4691
VPU	3181
VPU	6188
VPU	1975
VPU	6137
VPU	6134
VPU	821
VPU	3187
VPU	2521
VPU	6124
VPU	6122
VPU	10128
VPU	6144
VPU	6158
VPU	6193
VPU	4131
VPU	2010
VPU	4670
VPU	3832
VPU	1207
VPU	1434
VPU	6224
VPU	6189
VPU	6138
VPU	6155
VPU	3190
VPU	6202
VPU	6210
VPU	6217
VPU	6632
VPU	6130
VPU	6191
VPU	9349
VPU	6209
VPU	6161
VPU	6135
VPU	6500
VPU	71
VPU	4904
VPU	10376
VPU	10383
VPU	5591
VPU	6143
VPU	6428
VPU	8241
VPU	5250
VPU	3192
VPU	6128
VPU	6141
VPU	708
VPU	10155
VPU	7280
VPU	11329
VPU	6510
VPU	4738
VPU	55705
VPU	79084
VPU	84790
VPU	347733
VPU	81892
VPU	57142
VPU	55210
VPU	54442
VPU	9524
VPU	23291
VPU	8945
VPU	10927
IN	10419
IN	3551
IN	85236
IN	23077
IN	5495
IN	292
IN	6176
IN	6181
IN	6175
IN	4869
IN	203068
IN	3303;3304
IN	3008
IN	7295
IN	3312
IN	293
IN	1159;548596
IN	6628
IN	3191
IN	3006
IN	6129
IN	4691
IN	6188
IN	1975
IN	5685
IN	5825
IN	6136
IN	3301
IN	3187
IN	2521
IN	6232
IN	9782
IN	6144
IN	22948
IN	7284
IN	4670
IN	3832
IN	1207
IN	3306
IN	4150
IN	6224
IN	6189
IN	6138
IN	6155
IN	3190
IN	805;808;801
IN	6217
IN	6207
IN	6636
IN	6632
IN	6633
IN	6634
IN	6130
IN	6191
IN	59
IN	6194
IN	9349
IN	6209
IN	6161
IN	6132
IN	71
IN	72
IN	70
IN	1915
IN	58
IN	10376
IN	10383
IN	5591
IN	6428
IN	8241
IN	3192
IN	54726
IN	6128
IN	6141
IN	10992
IN	7280
IN	23510
IN	11329
IN	23450
IN	10454
IN	6607;6606
IN	83858
IN	7846
IN	79734
IN	79084
IN	84790
IN	83732
IN	347733
IN	23195
IN	54442
IN	1962;51807
IN	51495
IN	51639
IN	10927
GAG	10419
GAG	23350
GAG	5636
GAG	85236
GAG	23451
GAG	5495
GAG	3848
GAG	6176
GAG	6181
GAG	6175
GAG	4869
GAG	203068
GAG	3303;3304
GAG	6218
GAG	3178
GAG	3008
GAG	3312
GAG	26986
GAG	3858
GAG	3191
GAG	6187
GAG	3006
GAG	6129
GAG	6139
GAG	4691
GAG	3181
GAG	6188
GAG	1975
GAG	6206
GAG	11338
GAG	6137
GAG	6134
GAG	3187
GAG	3857
GAG	2521
GAG	6124
GAG	27316
GAG	6122
GAG	9782
GAG	6157
GAG	6144
GAG	4131
GAG	3832
GAG	1207
GAG	5631
GAG	6189
GAG	6154
GAG	6138
GAG	6155
GAG	11091
GAG	3190
GAG	6202
GAG	6210
GAG	6217
GAG	6208
GAG	6222
GAG	6207
GAG	6205
GAG	6635
GAG	6632
GAG	6633
GAG	6634
GAG	6130
GAG	6191
GAG	59
GAG	6209
GAG	6229
GAG	6160
GAG	4736
GAG	6135
GAG	6132
GAG	6233
GAG	71
GAG	72
GAG	4904
GAG	70
GAG	1915
GAG	58
GAG	10376
GAG	64432
GAG	6152
GAG	6143
GAG	6428
GAG	8241
GAG	3192
GAG	54726
GAG	6128
GAG	6141
GAG	1660
GAG	3608
GAG	10992
GAG	23510
GAG	11329
GAG	23450
GAG	10262
GAG	10454
GAG	6432
GAG	84844
GAG	10523
GAG	26065
GAG	26121
GAG	134147
GAG	84991
GAG	26292
GAG	79084
GAG	10514
GAG	54442
GAG	54433
GAG	10642
GAG	27339
GAG	23012
GAG	51639
GAG	10927
GAG	10625
VPU	728378
VPU	8471
VPU	10423
VPU	10067
VPU	8733
VPU	11260
VPU	1736
VPU	9669
VPU	10294
VPU	5495
VPU	10313
VPU	8879
VPU	2181
VPU	6184
VPU	476
VPU	292
VPU	203068
VPU	3303;3304
VPU	3309
VPU	3312
VPU	293
VPU	1535
VPU	6187
VPU	488
VPU	490
VPU	7416
VPU	6188
VPU	498
VPU	821
VPU	5825
VPU	3301
VPU	3305
VPU	2521
VPU	3313
VPU	3030
VPU	23310
VPU	10128
VPU	9045
VPU	3032
VPU	6210
VPU	6208
VPU	6191
VPU	6135
VPU	7311;7314;6233;7316
VPU	6169
VPU	6500
VPU	10376
VPU	10383
VPU	5591
VPU	5214
VPU	10155
VPU	5955
VPU	11329
VPU	5529
VPU	51144
VPU	83858
VPU	10999
VPU	90809
VPU	201931
VPU	8239
VPU	9238
VPU	55705
VPU	54732
VPU	81892
VPU	57510
VPU	10113
VPU	23195
VPU	55215
VPU	55210
VPU	9524
VPU	25814
VPU	51706
VPU	8945
VPU	10565
NEF	10994
NEF	10005
NEF	487
NEF	5495
NEF	26046
NEF	3106
NEF	3853
NEF	3848
NEF	6181
NEF	203068
NEF	3303;3304
NEF	7431
NEF	3309
NEF	3312
NEF	293
NEF	3858
NEF	378
NEF	790
NEF	3301
NEF	5245
NEF	3857
NEF	2521
NEF	3849
NEF	3313
NEF	10128
NEF	6748
NEF	7327
NEF	6217
NEF	10383
NEF	5591
NEF	117159
NEF	10531
NEF	126695
NEF	11331
NEF	79084
NEF	84790
NEF	81892
NEF	55210
NEF	54982
CA	3848
CA	5095
CA	3303;3304
CA	3312
CA	3310
CA	3305
CA	6132
CA	31
CA	1659
CA	51167
CA	84924
GAG	5442
GAG	23481
GAG	1654
GAG	23350
GAG	1665
GAG	9521
GAG	10236
GAG	10749
GAG	8467
GAG	23451
GAG	26156
GAG	6780
GAG	10382
GAG	292
GAG	5096
GAG	6176
GAG	6181
GAG	6175
GAG	4869
GAG	8970
GAG	2058
GAG	3183
GAG	3303;3304
GAG	3178
GAG	3008
GAG	3312
GAG	7150
GAG	5091
GAG	26986
GAG	7520
GAG	1615
GAG	6187
GAG	3006
GAG	8531
GAG	3310
GAG	1655
GAG	6165
GAG	6129
GAG	6139
GAG	4691
GAG	2091
GAG	6188
GAG	6206
GAG	6137
GAG	6134
GAG	6136
GAG	6133
GAG	5981
GAG	6146
GAG	6124
GAG	3313
GAG	6223
GAG	6122
GAG	23521
GAG	3376
GAG	6232
GAG	23029
GAG	11224
GAG	4839
GAG	6157
GAG	6125
GAG	6158
GAG	6203
GAG	6193
GAG	6204
GAG	5859
GAG	6159
GAG	9801
GAG	6726
GAG	9045
GAG	3185
GAG	3306
GAG	6224
GAG	6189
GAG	6154
GAG	6138
GAG	6155
GAG	6168
GAG	6201
GAG	6202
GAG	6210
GAG	6217
GAG	6208
GAG	6228
GAG	6222
GAG	6207
GAG	6205
GAG	6632
GAG	6634
GAG	6130
GAG	6191
GAG	6147
GAG	6194
GAG	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
GAG	9349
GAG	6229
GAG	6230
GAG	101929876;6231
GAG	6234
GAG	2197
GAG	6156
GAG	6170
GAG	6160
GAG	4736
GAG	6161
GAG	6135
GAG	6132
GAG	1915
GAG	10376
GAG	56945
GAG	6152
GAG	6143
GAG	5813
GAG	3192
GAG	5394
GAG	6142
GAG	6128
GAG	10153
GAG	6141
GAG	1660
GAG	3608
GAG	3609
GAG	31
GAG	8761
GAG	10992
GAG	11103
GAG	22984
GAG	23450
GAG	1994
GAG	6432
GAG	90957
GAG	22907
GAG	117246
GAG	9821
GAG	11273
GAG	23234
GAG	8971
GAG	10023
GAG	10521
GAG	64951
GAG	988
GAG	10969
GAG	10514
GAG	84310
GAG	11100
GAG	26354
GAG	23560
GAG	57062
GAG	55226
GAG	6051
GAG	64848
GAG	64087
GAG	51091
GAG	55692
GAG	9188
GAG	29789
GAG	55131
GAG	10642
GAG	29997
GAG	6238
GAG	27292
GAG	51650
GAG	28957
GAG	51081
GAG	51018
GAG	25873
GAG	54555
GAG	3796
GAG	10643
GAG	1654
GAG	10419
GAG	11128
GAG	9533
GAG	55922
GAG	1665
GAG	9128
GAG	26227
GAG	6885
GAG	10236
GAG	9129
GAG	5356
GAG	10492
GAG	85236
GAG	23451
GAG	10360
GAG	5495
GAG	10286
GAG	26156
GAG	25885
GAG	6780
GAG	7468
GAG	3853
GAG	3854
GAG	3848
GAG	10382
GAG	8335;3012
GAG	292
GAG	6176
GAG	6181
GAG	6175
GAG	6741
GAG	4869
GAG	203068
GAG	2058
GAG	3183
GAG	3303;3304
GAG	6218
GAG	3921
GAG	3178
GAG	142
GAG	8329;8330;8336;8969;8332
GAG	3008
GAG	3309
GAG	3312
GAG	7150
GAG	26986
GAG	2547
GAG	7520
GAG	6050
GAG	3858
GAG	3852
GAG	1615
GAG	6187
GAG	3007
GAG	3006
GAG	8531
GAG	1655
GAG	6950
GAG	6129
GAG	6139
GAG	3851
GAG	4691
GAG	3013
GAG	2091
GAG	3181
GAG	6188
GAG	1072
GAG	1975
GAG	4172
GAG	6206
GAG	498
GAG	6137
GAG	5725
GAG	6134
GAG	6136
GAG	3187
GAG	7001
GAG	5984
GAG	5981
GAG	6146
GAG	3857
GAG	2521
GAG	3849
GAG	6124
GAG	5501
GAG	6727
GAG	27316
GAG	3313
GAG	3508
GAG	6122
GAG	23521
GAG	1968
GAG	3376
GAG	23517
GAG	23029
GAG	9782
GAG	4839
GAG	6157
GAG	6125
GAG	6144
GAG	6158
GAG	6203
GAG	6193
GAG	6204
GAG	6159
GAG	286887
GAG	6164
GAG	9801
GAG	7284
GAG	9045
GAG	7818
GAG	220988
GAG	4670
GAG	3838
GAG	3185
GAG	3832
GAG	1207
GAG	3306
GAG	4673
GAG	3188
GAG	8568
GAG	60
GAG	6224
GAG	6189
GAG	6154
GAG	6138
GAG	6155
GAG	6167
GAG	3190
GAG	5500
GAG	6202
GAG	6210
GAG	6217
GAG	6208
GAG	6222
GAG	6207
GAG	6632
GAG	6634
GAG	6130
GAG	6191
GAG	6147
GAG	6194
GAG	6229
GAG	6230
GAG	101929876;6231
GAG	6156
GAG	6160
GAG	4736
GAG	6161
GAG	6135
GAG	6132
GAG	4904
GAG	1915
GAG	10376
GAG	10383
GAG	10556
GAG	6733
GAG	56945
GAG	60488
GAG	64965
GAG	6152
GAG	6143
GAG	6428
GAG	8241
GAG	5250
GAG	5813
GAG	3192
GAG	5394
GAG	54726
GAG	6142
GAG	6128
GAG	8402
GAG	6141
GAG	10657
GAG	1660
GAG	2975
GAG	2926
GAG	3608
GAG	3609
GAG	10949
GAG	6430
GAG	6431
GAG	10155
GAG	8761
GAG	10381
GAG	11103
GAG	11137
GAG	7280
GAG	3184
GAG	9584
GAG	23510
GAG	23076
GAG	22984
GAG	23212
GAG	11329
GAG	23450
GAG	10262
GAG	10454
GAG	6432
GAG	8338
GAG	84656
GAG	23223
GAG	118460
GAG	9859
GAG	83858
GAG	338785
GAG	723790;8337
GAG	90957
GAG	23367
GAG	22907
GAG	56829
GAG	8106
GAG	10189
GAG	84864
GAG	84295
GAG	57647
GAG	117246
GAG	27043
GAG	57805
GAG	57470
GAG	26135
GAG	55299
GAG	2976
GAG	51106
GAG	26121
GAG	23234
GAG	8971
GAG	23107
GAG	10240
GAG	10342
GAG	10521
GAG	64951
GAG	55037
GAG	55661
GAG	85235
GAG	100526737;10432
GAG	6732
GAG	988
GAG	10940
GAG	3182
GAG	10969
GAG	3276
GAG	8331
GAG	83759
GAG	79009
GAG	83743
GAG	79084
GAG	10514
GAG	83732
GAG	25917
GAG	347733
GAG	79073
GAG	26354
GAG	51203
GAG	23560
GAG	55226
GAG	22803
GAG	51202
GAG	64848
GAG	65265
GAG	51091
GAG	54512
GAG	55692
GAG	692312;56342
GAG	51010
GAG	9188
GAG	8886
GAG	55131
GAG	55646
GAG	54814
GAG	54442
GAG	23163
GAG	10642
GAG	6238
GAG	50804
GAG	27339
GAG	27292
GAG	51121
GAG	23524
GAG	10856
GAG	2193
GAG	4733
GAG	28957
GAG	51373
GAG	51081
GAG	9967
GAG	51116
GAG	51649
GAG	26097
GAG	9328
GAG	9330
GAG	10927
GAG	54555
GP120	5717
GP120	10423
GP120	5709
GP120	813
GP120	10294
GP120	10845
GP120	11328
GP120	9532
GP120	3861
GP120	3853
GP120	3854
GP120	3848
GP120	10382
GP120	6184
GP120	8335;3012
GP120	292
GP120	5095
GP120	5096
GP120	3856
GP120	203068
GP120	3303;3304
GP120	3326
GP120	3880
GP120	3855
GP120	3868
GP120	3309
GP120	3312
GP120	5091
GP120	3850
GP120	291
GP120	293
GP120	3858
GP120	3860
GP120	3852
GP120	5589
GP120	7184
GP120	3310
GP120	3866
GP120	3851
GP120	5689
GP120	5110
GP120	6188
GP120	5684
GP120	5685
GP120	821
GP120	5694
GP120	3301
GP120	3305
GP120	3857
GP120	4627
GP120	54474
GP120	3849
GP120	3313
GP120	1650
GP120	6232
GP120	286887
GP120	3311
GP120	7203
GP120	7284
GP120	10694
GP120	3306
GP120	3032
GP120	60
GP120	6191
GP120	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
GP120	7311;7314;6233;7316
GP120	1915
GP120	10383
GP120	5250
GP120	51350
GP120	8402
GP120	3872
GP120	708
GP120	31
GP120	10381
GP120	7280
GP120	5955
GP120	23193
GP120	3837
GP120	5445
GP120	5954
GP120	1642
GP120	124801
GP120	340542
GP120	60681
GP120	10919
GP120	56922
GP120	6388
GP120	11331
GP120	84790
GP120	51150
GP120	84617
GP120	347733
GP120	51340
GP120	80273
GP120	64087
GP120	23753
GP120	56886
GP120	51726
GP160	10994
GP160	5717
GP160	5718
GP160	10857
GP160	1861
GP160	10423
GP160	10419
GP160	5688
GP160	4259
GP160	813
GP160	11230
GP160	5495
GP160	1362
GP160	10527
GP160	9119
GP160	1209
GP160	10452
GP160	4513
GP160	3106
GP160	3105
GP160	3861
GP160	3853
GP160	7037
GP160	3854
GP160	3848
GP160	10382
GP160	6184
GP160	6185
GP160	2771
GP160	476
GP160	351
GP160	292
GP160	6175
GP160	3688
GP160	5034
GP160	203068
GP160	3303;3304
GP160	3326
GP160	3880
GP160	3868
GP160	3106
GP160	3107
GP160	3008
GP160	3309
GP160	3312
GP160	3482
GP160	5111
GP160	291
GP160	293
GP160	1327
GP160	3858
GP160	3852
GP160	5589
GP160	7184
GP160	6187
GP160	4072
GP160	488
GP160	3310
GP160	378
GP160	6129
GP160	3106
GP160	3106
GP160	6139
GP160	3866
GP160	4691
GP160	7416
GP160	6188
GP160	1072
GP160	10945
GP160	4172
GP160	6206
GP160	5684
GP160	5685
GP160	6137
GP160	10971
GP160	790
GP160	811
GP160	821
GP160	5686
GP160	5692
GP160	6136
GP160	3106
GP160	3106
GP160	3106
GP160	3106
GP160	3106
GP160	3106
GP160	3106
GP160	3106
GP160	3107
GP160	3107
GP160	3107
GP160	3107
GP160	3107
GP160	3107
GP160	3106
GP160	3305
GP160	5245
GP160	3857
GP160	3849
GP160	509
GP160	6124
GP160	6122
GP160	1650
GP160	23521
GP160	3030
GP160	6232
GP160	11224
GP160	5704
GP160	7417
GP160	6157
GP160	6144
GP160	6158
GP160	6203
GP160	6193
GP160	5714
GP160	286887
GP160	3311
GP160	3998
GP160	7284
GP160	5690
GP160	10972
GP160	9045
GP160	9367
GP160	6748
GP160	3832
GP160	3306
GP160	7415
GP160	3032
GP160	9520
GP160	55161
GP160	10952
GP160	60
GP160	5687
GP160	6189
GP160	6138
GP160	6155
GP160	5705
GP160	6202
GP160	6217
GP160	6208
GP160	6222
GP160	6207
GP160	6205
GP160	6632
GP160	5706
GP160	6130
GP160	6191
GP160	6147
GP160	6194
GP160	5861
GP160	5901
GP160	6229
GP160	6230
GP160	6160
GP160	4736
GP160	6135
GP160	6132
GP160	7311;7314;6233;7316
GP160	10399
GP160	1915
GP160	10383
GP160	6152
GP160	381
GP160	6143
GP160	5250
GP160	6142
GP160	6128
GP160	8402
GP160	2948
GP160	857
GP160	3872
GP160	3107
GP160	6141
GP160	708
GP160	10970
GP160	5708
GP160	11018
GP160	7280
GP160	1829
GP160	5955
GP160	23193
GP160	3837
GP160	5445
GP160	11329
GP160	5954
GP160	3881
GP160	3106
GP160	3107
GP160	3107
GP160	3106
GP160	27346
GP160	340542
GP160	284498
GP160	54620
GP160	162605
GP160	89941
GP160	51337
GP160	140707
GP160	10026
GP160	3107
GP160	27248
GP160	55705
GP160	5707
GP160	6388
GP160	11331
GP160	6048
GP160	79084
GP160	84790
GP160	79188
GP160	347733
GP160	83986
GP160	81542
GP160	79713
GP160	23753
GP160	22931
GP160	26270
GP160	55151
GP160	54539
GP160	54442
